Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Community and Social Engagement,Social Advocacy,Promoting change,Support,Support,"[ 0.04680863 -0.00962655  0.02331843 ... -0.00861021 -0.00917564
  0.02019785]",1
Community and Social Engagement,Cultural Engagement,Cultural participation,Engage,Engagement,"[ 0.0422337   0.00045472  0.0090161  ... -0.03251851  0.02058352
  0.00632064]",1
Community and Social Engagement,Cultural Engagement,Cultural involvement,Participate,Participation,"[ 0.03682866  0.00652114  0.01176391 ... -0.02503602  0.01796906
  0.00755533]",1
Community and Social Engagement,Cultural Engagement,Cultural activities,Involve,Involvement,"[ 0.0341334   0.01993585  0.02351891 ... -0.02031301  0.00981975
  0.00682601]",1
Community and Social Engagement,Cultural Engagement,Cultural events,Attend,Attendance,"[ 0.02164431  0.02828687  0.0301229  ... -0.01791253  0.02783905
 -0.01016536]",1
Global Awareness,Cultural Sensitivity,Culturally aware,Understand,Awareness,"[ 0.0207126   0.00563133 -0.02911567 ... -0.02387429  0.00026984
  0.00263474]",1
Global Awareness,Cultural Sensitivity,Culturally sensitive,Respect,Sensitivity,"[ 0.04886715  0.00546199 -0.01350961 ... -0.01944015  0.0182089
  0.00019441]",1
Global Awareness,Cultural Sensitivity,Ethnoculturally empathetic,Appreciate,Empathy,"[ 0.03005733 -0.01461828 -0.01850988 ... -0.02816106  0.00453902
 -0.00042874]",1
Global Awareness,Cultural Sensitivity,Intercultural understanding,Acknowledge,Understanding,"[ 0.02637858  0.01086926 -0.01621337 ... -0.00704725 -0.00948797
  0.01900277]",1
Global Awareness,Global Citizenship,World-minded,Participate,Citizenship,"[ 0.02967818  0.00514735  0.01695118 ... -0.01873623  0.01115998
  0.00530746]",1
Global Awareness,Global Citizenship,Globally aware,Engage,Participation,"[ 0.01369047  0.01540518  0.02656441 ... -0.01562292  0.00936287
 -0.00253634]",1
Global Awareness,Global Citizenship,Internationalist,Act,Engagement,"[ 0.01430158  0.02139217  0.02966569 ... -0.00897479  0.00040597
  0.00742351]",1
Global Awareness,Global Citizenship,Cross-cultural participant,Involve,Activity,"[-0.00476298  0.01277031  0.00489759 ... -0.01591801 -0.00097503
 -0.00130723]",1
Global Awareness,Environmental Stewardship,Eco-friendly,Protect,Stewardship,"[ 0.0541731  -0.00305904  0.03887105 ... -0.02433547  0.01991457
  0.01716349]",1
Global Awareness,Environmental Stewardship,Conservationist,Preserve,Protection,"[ 0.06010318 -0.01105776  0.0480326  ... -0.03363114  0.02491812
  0.02004827]",1
Global Awareness,Environmental Stewardship,Green advocate,Conserve,Conservation,"[ 0.05854581 -0.00937863  0.06279066 ... -0.03564018  0.01389223
  0.01366482]",1
Global Awareness,Environmental Stewardship,Environmental caretaker,Maintain,Maintenance,"[ 0.05951281  0.01794715  0.05228146 ... -0.03391151  0.0151625
  0.01339111]",1
Global Awareness,Global Economics,Economic awareness,Understand,Awareness,"[-0.00087592  0.00277877  0.00499372 ... -0.00040901 -0.0015446
  0.01409519]",1
Global Awareness,Global Economics,Global trade understanding,Analyze,Insight,"[-0.00405493  0.00403462  0.01347808 ...  0.00313597 -0.00376046
  0.01352547]",1
Global Awareness,Global Economics,International market insights,Navigate,Navigation,"[-0.00201842  0.01994266  0.02624978 ...  0.01224852 -0.01356653
  0.00127488]",1
Global Awareness,Global Economics,Economic globalism,Forecast,Forecasting,"[-0.01565528 -0.00157523  0.03558019 ... -0.01692323 -0.00989129
  0.00807347]",1
Global Awareness,Political Awareness,Politically informed,Understand,Awareness,"[ 0.00403717  0.01576101 -0.04376721 ... -0.00508991 -0.01592142
  0.00793398]",1
Global Awareness,Political Awareness,Civic-minded,Discuss,Understanding,[0.00826122 0.00967786 0.00761628 ... 0.00330113 0.00051726 0.01186246],1
Global Awareness,Political Awareness,Governmental understanding,Evaluate,Evaluation,"[ 0.00363496  0.01330836 -0.0021271  ... -0.00569908 -0.00191894
  0.00738187]",1
Global Awareness,Political Awareness,Policy awareness,Influence,Influence,"[ 0.01816491  0.00469581  0.01345192 ... -0.02520003  0.00754352
  0.0250214 ]",1
Health and Wellbeing,Mental Health,Psychological well-being,Maintain,Health,"[ 0.03984236 -0.00552163  0.04412356 ... -0.00480707 -0.02776592
  0.02083681]",4
Health and Wellbeing,Mental Health,Mental fitness,Balance,Well-being,"[ 0.02301806  0.00379676  0.0631103  ...  0.00708001 -0.02706194
  0.02491804]",4
Health and Wellbeing,Mental Health,Emotional health,Support,Stability,"[ 0.01261667 -0.0173969   0.06833378 ... -0.00326845 -0.03351386
  0.02233386]",4
Health and Wellbeing,Mental Health,Cognitive health,Strengthen,Support,"[ 0.03987766 -0.00273028  0.04090363 ...  0.00248392 -0.0448185
  0.02770107]",4
Health and Wellbeing,Physical Health,Physical fitness,Exercise,Fitness,"[-0.01183963  0.0231365   0.03347408 ...  0.00578412  0.00899963
  0.03145453]",4
Health and Wellbeing,Physical Health,Bodily health,Nourish,Health,"[ 0.02286705  0.01189757  0.02964725 ... -0.00581988 -0.00850747
  0.01220693]",4
Health and Wellbeing,Physical Health,Physical condition,Care for,Condition,"[ 0.04957095  0.01195646  0.03100713 ... -0.00094289 -0.01823503
  0.01151386]",4
Health and Wellbeing,Physical Health,Body wellness,Maintain,Wellness,"[ 0.04704146  0.0226471   0.03881592 ... -0.00111303 -0.02240518
  0.00727127]",4
Health and Wellbeing,Diet and Nutrition,Healthy eating,Eat,Diet,"[ 0.01236369 -0.04123348  0.01756554 ...  0.00875629 -0.03430473
  0.00154546]",4
Health and Wellbeing,Diet and Nutrition,Nutritional habits,Nourish,Nutrition,"[-0.00583365 -0.01048049  0.01111346 ... -0.00079197 -0.01726055
 -0.00229299]",4
Health and Wellbeing,Diet and Nutrition,Balanced diet,Balance,Eating,"[ 0.01545631 -0.0108359   0.0536321  ...  0.01171289 -0.03227814
  0.00359921]",4
Health and Wellbeing,Diet and Nutrition,Eating well,Plan,Meal planning,"[-0.00902021 -0.02615316  0.03564352 ...  0.01168801 -0.02117837
 -0.02510353]",4
Health and Wellbeing,Sleep Habits,Sleep patterns,Sleep,Sleep,"[-0.00202153  0.01346277  0.03210261 ... -0.01838582  0.00211528
  0.01137018]",4
Health and Wellbeing,Sleep Habits,Restful sleep,Rest,Rest,"[ 0.01327109 -0.01143062  0.03254988 ... -0.01266786  0.00176661
  0.01701359]",4
Health and Wellbeing,Sleep Habits,Sleep quality,Rejuvenate,Rejuvenation,"[ 0.01843415  0.01571853  0.0265409  ... -0.01522356 -0.01724356
  0.00578576]",4
Health and Wellbeing,Sleep Habits,Sleep hygiene,Regulate,Regulation,"[ 0.01061452  0.02520466  0.03314304 ... -0.01967225 -0.01658439
  0.01244794]",4
Health and Wellbeing,Stress Management,Stress reduction,Manage,Management,"[ 0.0135328   0.01603794  0.04962445 ... -0.01530779 -0.01396081
  0.0219546 ]",4
Health and Wellbeing,Stress Management,Stress control,Reduce,Reduction,"[ 0.00532516  0.02242634  0.02864267 ... -0.01622251 -0.03009357
  0.0181487 ]",4
Health and Wellbeing,Stress Management,Coping mechanisms,Control,Control,"[ 0.00152442  0.02621248  0.0481996  ... -0.05022373 -0.00714771
  0.01840693]",4
Health and Wellbeing,Stress Management,Stress relief,Alleviate,Relief,"[ 0.01357075 -0.00479534  0.02716718 ...  0.00184881 -0.01865496
  0.01385321]",4
Professional Growth,Career Development,Career advancement,Advance,Advancement,"[ 0.02523555 -0.03114398  0.06864281 ... -0.02354181 -0.01717383
  0.01335961]",3
Professional Growth,Career Development,Professional progress,Develop,Development,"[ 0.03090508 -0.04058373  0.05689403 ... -0.03331194 -0.02806294
  0.01372421]",3
Professional Growth,Career Development,Job growth,Grow,Growth,"[-0.00423681 -0.00737983  0.05142159 ... -0.04311929  0.00103038
  0.00871083]",3
Professional Growth,Career Development,Workplace development,Climb,Progression,"[ 0.00077719 -0.00983306  0.0731895  ... -0.01677367 -0.03021585
  0.00681148]",3
Professional Growth,Leadership Skills,Managerial ability,Lead,Leadership,"[ 0.01774292  0.0006349   0.05107961 ... -0.03198723 -0.01247627
  0.01681828]",3
Professional Growth,Leadership Skills,Leadership prowess,Manage,Management,"[ 0.02891167  0.00131821  0.07472799 ... -0.03662672  0.00291289
  0.01672032]",3
Professional Growth,Leadership Skills,Guidance skills,Guide,Guidance,"[ 2.26166118e-02  6.85226187e-05  7.41027370e-02 ... -4.84438241e-02
 -3.92780751e-02  1.02726277e-02]",3
Professional Growth,Leadership Skills,Command capabilities,Command,Command,"[ 0.05222007  0.02633376  0.06443282 ... -0.03350612 -0.0026847
  0.0156476 ]",3
Professional Growth,Professional Networking,Networking,Connect,Connections,"[-0.01564405 -0.06875113  0.05893742 ... -0.04777294 -0.01633322
  0.01826288]",3
Professional Growth,Professional Networking,Professional connections,Network,Networking,"[-0.01940784 -0.04992098  0.05282951 ... -0.05039692 -0.00858678
  0.02678493]",3
Professional Growth,Professional Networking,Business networking,Engage,Engagement,"[-0.00669147 -0.03716164  0.02896257 ... -0.03766533 -0.01958821
  0.02764736]",3
Professional Growth,Professional Networking,Career networking,Interact,Interaction,"[-0.01503924 -0.0490251   0.04421816 ... -0.03859602 -0.01929801
  0.03339554]",3
Professional Growth,Skill Acquisition,Learning new skills,Learn,Skill,"[-0.01578646 -0.01169774  0.02756817 ... -0.03875563 -0.02482944
  0.03557767]",3
Professional Growth,Skill Acquisition,Skill development,Develop,Development,"[ 0.00636307 -0.00865194  0.03662197 ... -0.02934989 -0.0186772
  0.03010849]",3
Professional Growth,Skill Acquisition,Competence building,Build,Competence,"[ 0.03655032 -0.0113639   0.05085038 ... -0.0329624  -0.00469463
  0.01969484]",3
Professional Growth,Skill Acquisition,Capability enhancement,Enhance,Capability,"[ 0.01756629  0.01712681  0.03564962 ... -0.0368388  -0.00258356
  0.02799749]",3
Professional Growth,Workplace Adaptability,Adaptability at work,Adapt,Adaptability,"[ 0.00149785  0.00988166  0.06619906 ... -0.0121435  -0.00168093
  0.00516948]",3
Professional Growth,Workplace Adaptability,Flexibility in job roles,Flex,Flexibility,"[-0.00164214  0.01336473  0.08562532 ... -0.03269744 -0.01528662
  0.015451  ]",3
Professional Growth,Workplace Adaptability,Adjustability in workplace,Adjust,Adjustability,"[ 0.0102439   0.00914545  0.05322813 ... -0.02427906 -0.00652798
  0.01123566]",3
Professional Growth,Workplace Adaptability,Work adaptiveness,Modify,Modifiability,"[ 0.03118363  0.03154593  0.05196409 ... -0.02900984 -0.01597999
  0.00305205]",3
Cultural Engagement,Cultural Appreciation,Cultural respect,Appreciate,Appreciation,"[ 0.0470463   0.00267767 -0.025611   ... -0.03574405  0.01254104
  0.02080894]",1
Cultural Engagement,Cultural Appreciation,Cultural admiration,Respect,Respect,"[ 0.05536898  0.0023284  -0.01948168 ... -0.02771297  0.02564803
  0.00161635]",1
Cultural Engagement,Cultural Appreciation,Cultural value,Admire,Admiration,"[ 0.0534784  -0.01433676 -0.04175866 ... -0.02090778  0.01455722
  0.00326951]",1
Cultural Engagement,Cultural Appreciation,Cultural reverence,Value,Value,"[ 0.05078864  0.01307348 -0.01544287 ... -0.02822366  0.03715767
  0.02013985]",1
Cultural Engagement,Multicultural Interaction,Cross-cultural communication,Interact,Interaction,"[ 0.02029616  0.00972632  0.00153616 ... -0.04144881 -0.02592821
  0.03872362]",1
Cultural Engagement,Multicultural Interaction,Multicultural exchanges,Communicate,Communication,"[ 0.03444583 -0.00452316 -0.00853239 ... -0.0386099  -0.0150091
  0.04016483]",1
Cultural Engagement,Multicultural Interaction,Diverse interactions,Exchange,Exchange,"[ 0.00326013 -0.01022868  0.00800293 ... -0.04775246 -0.02355528
  0.04046819]",1
Cultural Engagement,Multicultural Interaction,Intercultural engagement,Engage,Engagement,"[ 0.02069724  0.00828594  0.00730739 ... -0.03945148 -0.01287594
  0.01930335]",1
Cultural Engagement,Cultural Adaptation,Cultural adjustment,Adapt,Adaptation,"[ 0.04112352  0.03829782  0.01109018 ... -0.03198801 -0.0069648
 -0.00414253]",1
Cultural Engagement,Cultural Adaptation,Cultural acclimatization,Adjust,Adjustment,"[ 0.03585074  0.03501114  0.02054211 ... -0.04424669  0.00043488
 -0.00574773]",1
Cultural Engagement,Cultural Adaptation,Cultural assimilation,Acclimatize,Acclimatization,"[ 0.01973791  0.02525115 -0.00348926 ... -0.02379255  0.00609533
  0.01135432]",1
Cultural Engagement,Cultural Adaptation,Cultural integration,Assimilate,Assimilation,"[ 0.02908936  0.0236803   0.00885752 ... -0.01560146 -0.00718891
  0.00766863]",1
Cultural Engagement,Cultural Preservation,Cultural conservation,Preserve,Preservation,"[ 0.05655918  0.01637095  0.00774061 ... -0.05029004  0.02921038
 -0.00048251]",1
Cultural Engagement,Cultural Preservation,Cultural maintenance,Conserve,Conservation,"[ 0.06431972  0.03024559  0.02882355 ... -0.04752878  0.02937049
 -0.00180318]",1
Cultural Engagement,Cultural Preservation,Heritage preservation,Maintain,Maintenance,"[ 0.04987689  0.03497568  0.04006459 ... -0.05254787  0.01639134
 -0.00739438]",1
Cultural Engagement,Cultural Preservation,Cultural sustainability,Sustain,Sustainability,"[ 0.05362304  0.02718896  0.03526342 ... -0.04852764  0.01902014
  0.00314419]",1
Cultural Engagement,Global Awareness,Worldwide understanding,Understand,Understanding,"[ 0.02246356  0.00788297 -0.00697614 ...  0.00102667 -0.00272698
  0.01396524]",1
Cultural Engagement,Global Awareness,Global consciousness,Conscious,Consciousness,"[ 0.05454282  0.02751515 -0.00090132 ... -0.01169935  0.01270815
  0.00397764]",1
Cultural Engagement,Global Awareness,International awareness,Aware,Awareness,"[ 0.03203363  0.00703365 -0.01358344 ... -0.02252452  0.00299088
  0.00999298]",1
Cultural Engagement,Global Awareness,Worldly knowledge,Know,Knowledge,"[ 0.03969171  0.01224002  0.00011669 ... -0.02701969  0.00084109
  0.0111862 ]",1
Environmental Awareness,Sustainability Practices,Eco-friendly habits,Sustain,Sustainability,"[ 0.04532969  0.00084247  0.04967463 ... -0.03752912  0.01861211
  0.00798478]",1
Environmental Awareness,Sustainability Practices,Green living,Conserve,Conservation,"[ 0.04902392 -0.00017783  0.08083815 ... -0.04831342  0.01605185
  0.00964427]",1
Environmental Awareness,Sustainability Practices,Sustainable behaviors,Preserve,Preservation,"[ 0.05875719 -0.00347103  0.04735864 ... -0.04035706  0.02645194
  0.00037918]",1
Environmental Awareness,Sustainability Practices,Environmental stewardship,Protect,Protection,"[ 0.05232349 -0.00545246  0.07888772 ... -0.03743142  0.03446307
  0.00016764]",1
Environmental Awareness,Recycling Initiatives,Waste management,Recycle,Recycling,[0.0373108  0.00998346 0.06187415 ... 0.00987314 0.01354416 0.0030551 ],1
Environmental Awareness,Recycling Initiatives,Recyclable processing,Reuse,Reusability,"[ 0.03848637  0.00953708  0.06787124 ... -0.00040876  0.00368286
  0.01053824]",1
Environmental Awareness,Recycling Initiatives,Resource recovery,Reduce,Reduction,"[ 0.03026842  0.02446478  0.04184939 ...  0.00698806 -0.00295446
  0.01459464]",1
Environmental Awareness,Recycling Initiatives,Material reclamation,Recover,Recovery,[0.05015839 0.03124708 0.06249415 ... 0.0131051  0.00283407 0.01375608],1
Environmental Awareness,Renewable Energy Use,Solar power,Generate,Generation,"[ 0.02312992 -0.00190372  0.03705748 ... -0.00567396  0.01555223
  0.00485852]",1
Environmental Awareness,Renewable Energy Use,Wind energy,Harness,Harnessing,"[ 1.61904581e-02  2.98760273e-02  3.11023779e-02 ... -1.17849879e-06
 -1.01271900e-03  1.18721332e-02]",1
Environmental Awareness,Renewable Energy Use,Hydropower,Utilize,Utilization,"[ 0.01889893  0.03969295  0.05197206 ... -0.02720615 -0.00301461
  0.01780861]",1
Environmental Awareness,Renewable Energy Use,Geothermal energy,Implement,Implementation,"[ 0.00670367  0.04559329  0.07706773 ... -0.0466257   0.00917307
 -0.00585263]",1
Environmental Awareness,Conservation Efforts,Wildlife protection,Conserve,Conservation,"[ 0.10341827 -0.00118505  0.08380615 ... -0.0078215   0.01544638
  0.01758455]",1
Environmental Awareness,Conservation Efforts,Habitat preservation,Preserve,Preservation,"[ 0.08679212  0.0037871   0.06111244 ... -0.02348782  0.01925976
  0.00610541]",1
Environmental Awareness,Conservation Efforts,Biodiversity conservation,Protect,Protection,"[ 0.09730765  0.0067251   0.10012394 ... -0.01455487  0.01934985
  0.00795723]",1
Environmental Awareness,Conservation Efforts,Ecosystem management,Manage,Management,"[ 0.11599462  0.04761569  0.06528441 ... -0.0110679   0.0334907
  0.01305189]",1
Environmental Awareness,Environmental Education,Ecological literacy,Educate,Education,"[ 0.04522736  0.0176431  -0.00571186 ... -0.01017492  0.01400129
  0.01316465]",1
Environmental Awareness,Environmental Education,Sustainability training,Teach,Teaching,"[ 0.02919173  0.00476976  0.05013029 ... -0.02212305  0.00570589
 -0.0169903 ]",1
Environmental Awareness,Environmental Education,Conservation education,Inform,Information,"[ 0.05753619 -0.00757526  0.00811179 ... -0.03134854  0.00408783
  0.0233134 ]",1
Environmental Awareness,Environmental Education,Green learning,Train,Training,"[ 0.00565094  0.01395962  0.03960816 ... -0.02776442 -0.00084345
 -0.0046059 ]",1
Health and Wellness,Physical Fitness,Exercise routine,Exercise,Fitness,"[-0.03563147  0.02115165 -0.00895621 ...  0.01728392 -0.00235388
  0.00998358]",4
Health and Wellness,Physical Fitness,Gym training,Train,Training,"[-0.01767933  0.04447722  0.01535119 ... -0.00318907 -0.00245546
  0.00879722]",4
Health and Wellness,Physical Fitness,Aerobic activity,Condition,Conditioning,"[-0.01649904  0.02151475 -0.01565429 ...  0.01013701 -0.00480122
  0.00914707]",4
Health and Wellness,Physical Fitness,Strength conditioning,Strengthen,Strength,"[ 0.0147935   0.02182433  0.0145844  ...  0.00376372 -0.00859905
  0.02744377]",4
Health and Wellness,Mental Health,Psychological well-being,Stabilize,Stability,"[ 0.0223777  -0.00752027  0.03359181 ...  0.00179956 -0.03442529
  0.0346526 ]",4
Health and Wellness,Mental Health,Emotional balance,Balance,Balance,"[ 0.03585428 -0.01485961  0.04366255 ... -0.01706398 -0.02176488
  0.01257556]",4
Health and Wellness,Mental Health,Mental stability,Support,Support,"[ 0.03019188 -0.01716141  0.02485493 ...  0.02062696 -0.05151194
  0.03656849]",4
Health and Wellness,Mental Health,Cognitive health,Fortify,Fortification,"[ 0.01798754  0.00348032  0.01915941 ...  0.00920555 -0.03747168
  0.02844968]",4
Health and Wellness,Nutritional Awareness,Healthy eating,Eat,Eating,"[ 0.02004157 -0.03439618  0.01707337 ...  0.02258574 -0.02885886
  0.01929329]",4
Health and Wellness,Nutritional Awareness,Dietary choices,Choose,Choices,"[-0.00034906 -0.03900238  0.03279984 ...  0.0023933  -0.04646645
  0.02089413]",4
Health and Wellness,Nutritional Awareness,Balanced diet,Balance,Diet,"[ 0.01932756 -0.00792014  0.01317117 ...  0.03017835 -0.03103676
  0.00844994]",4
Health and Wellness,Nutritional Awareness,Nutrient intake,Intake,Intake,"[-0.01700571  0.00228772  0.0114746  ...  0.02425834 -0.03411616
  0.01749009]",4
Health and Wellness,Stress Management,Relaxation techniques,Relax,Relaxation,"[-0.00184735  0.02262486  0.01342033 ... -0.02184025 -0.01329152
  0.02442829]",4
Health and Wellness,Stress Management,Stress relief,Relieve,Relief,"[ 0.01991659  0.00509509 -0.00085831 ...  0.00301293 -0.02405193
  0.02101162]",4
Health and Wellness,Stress Management,Coping strategies,Cope,Coping,"[ 0.0164242   0.0176474   0.02895314 ... -0.04128019 -0.03044948
  0.03826374]",4
Health and Wellness,Stress Management,Tension reduction,Reduce,Reduction,"[-0.00762472  0.01765657  0.02930184 ...  0.00970656 -0.03448041
  0.01297244]",4
Health and Wellness,Sleep Hygiene,Sleep quality,Sleep,Sleep,"[ 0.0130184   0.019642   -0.03196191 ... -0.00522362 -0.01748632
 -0.00836381]",4
Health and Wellness,Sleep Hygiene,Rest patterns,Rest,Rest,"[ 0.00418518 -0.00488378  0.03646725 ... -0.03715628  0.0036748
  0.02013482]",4
Health and Wellness,Sleep Hygiene,Bedtime routine,Routinize,Routine,"[-0.01048383  0.00395121 -0.02558636 ... -0.00457125 -0.01203394
  0.00872492]",4
Health and Wellness,Sleep Hygiene,Nighttime relaxation,Relax,Relaxation,"[ 0.01766343  0.01035811 -0.01381919 ... -0.01782675  0.00307163
  0.00925257]",4
Lifelong Learning,Continuous Education,Ongoing training,Learn,Learning,"[ 0.01652874  0.00146158  0.01970935 ... -0.01794959 -0.00963959
  0.00012832]",3
Lifelong Learning,Continuous Education,Permanent education,Train,Training,"[ 0.00587302  0.0162074   0.03294751 ... -0.01268492 -0.00929562
 -0.01159955]",3
Lifelong Learning,Continuous Education,Continuous study,Study,Study,"[ 0.02834684 -0.01180898  0.01429264 ... -0.01968384 -0.00216244
  0.01199442]",3
Lifelong Learning,Continuous Education,Lifelong instruction,Instruct,Instruction,"[ 0.01672303 -0.0117048   0.01223234 ... -0.01539099 -0.0095221
  0.00512703]",3
Lifelong Learning,Skill Development,Capability enhancement,Develop,Development,"[ 0.01733198 -0.00193884  0.01709075 ... -0.00947409 -0.00452296
  0.02285602]",3
Lifelong Learning,Skill Development,Skill training,Train,Training,"[ 0.00129041  0.02351444  0.02838728 ...  0.00072777 -0.00148957
  0.00752834]",3
Lifelong Learning,Skill Development,Competency growth,Grow,Growth,"[ 0.01410234  0.01022188  0.02674537 ... -0.02303073  0.00431495
  0.02165101]",3
Lifelong Learning,Skill Development,Expertise building,Build,Building,"[ 0.00030012 -0.00809478  0.03124068 ... -0.03417942 -0.00347486
  0.0091604 ]",3
Lifelong Learning,Professional Upgrading,Career enhancement,Enhance,Enhancement,"[-0.00348269 -0.01544498  0.05087759 ... -0.02073815 -0.03041595
  0.01527381]",3
Lifelong Learning,Professional Upgrading,Job upskilling,Upskill,Upskilling,"[-0.04640198  0.01074686  0.0495617  ... -0.01158775 -0.03152073
  0.00558684]",3
Lifelong Learning,Professional Upgrading,Professional development,Develop,Development,"[-0.02133768 -0.02363454  0.06491005 ... -0.01340061 -0.0278613
  0.01473251]",3
Lifelong Learning,Professional Upgrading,Skill updating,Update,Updating,"[-0.01893421  0.00305523  0.04276996 ... -0.0215958  -0.03647173
  0.0150077 ]",3
Lifelong Learning,Knowledge Expansion,Information acquisition,Acquire,Acquisition,"[-0.00707076 -0.02624712  0.01072995 ... -0.02456884 -0.01730549
  0.01965783]",3
Lifelong Learning,Knowledge Expansion,Learning broadening,Broaden,Broadening,"[ 0.01348021 -0.01231097  0.02643018 ... -0.02387418 -0.02774897
  0.01466984]",3
Lifelong Learning,Knowledge Expansion,Education expansion,Expand,Expansion,"[ 0.02001175 -0.01218107  0.03519599 ... -0.02636893 -0.01671389
  0.00597827]",3
Lifelong Learning,Knowledge Expansion,Intellectual growth,Grow,Growth,"[ 0.00893953  0.00774074  0.02385245 ... -0.03241521 -0.01074799
  0.00402108]",3
Lifelong Learning,Cultural Education,Cultural literacy,Learn,Learning,"[ 0.01356533  0.00054001 -0.01886326 ... -0.02007982 -0.01871937
  0.00173164]",1
Lifelong Learning,Cultural Education,Cultural awareness,Understand,Understanding,"[ 0.01379388 -0.00255503 -0.01309496 ... -0.0029556  -0.01699839
 -0.00189567]",1
Lifelong Learning,Cultural Education,Cross-cultural learning,Absorb,Absorption,"[ 0.00383548  0.00935599 -0.03984281 ... -0.03065668 -0.01743463
 -0.00606747]",1
Lifelong Learning,Cultural Education,Intercultural education,Educate,Education,"[ 0.01914253 -0.01114231 -0.00635667 ... -0.00854405 -0.02348102
 -0.00687633]",1
Personal Relationships,Social Support,Support network,Support,Support,"[ 0.00932184 -0.04313584  0.01013909 ... -0.01600036 -0.00075022
  0.03253704]",3
Personal Relationships,Social Support,Community support,Aid,Aid,"[ 0.03228236 -0.04039551  0.03043847 ... -0.00467711 -0.00522674
  0.03143134]",3
Personal Relationships,Social Support,Social aid,Assist,Assistance,"[ 0.00551446 -0.03260367  0.01934992 ...  0.00092446 -0.00585464
  0.0305081 ]",3
Personal Relationships,Social Support,Help from friends,Help,Help,"[-0.00098883 -0.04954753  0.05230018 ... -0.02214975  0.00130718
  0.0209921 ]",3
Personal Relationships,Friendship Development,Building friendships,Build,Building,"[ 0.00572811 -0.04642342  0.0345053  ... -0.04465392 -0.00253228
  0.02797375]",3
Personal Relationships,Friendship Development,Fostering connections,Foster,Fostering,"[ 0.02000689 -0.03204355  0.06045442 ... -0.03372435 -0.00155033
  0.04719783]",3
Personal Relationships,Friendship Development,Developing bonds,Develop,Development,"[ 0.00115096 -0.02927637  0.04370544 ... -0.03931399  0.00779614
  0.03798087]",3
Personal Relationships,Friendship Development,Strengthening relationships,Strengthen,Strengthening,"[-0.00501604 -0.01924236  0.02528562 ... -0.03595616 -0.00815461
  0.03198631]",3
Personal Relationships,Communication Skills,Verbal communication,Communicate,Communication,"[ 0.02788284  0.0075572  -0.01098452 ... -0.01430798 -0.00702569
  0.01697163]",3
Personal Relationships,Communication Skills,Effective speaking,Speak,Speaking,"[ 0.02709287  0.00734327  0.03935208 ... -0.00337435 -0.01342384
  0.02925049]",3
Personal Relationships,Communication Skills,Listening skills,Listen,Listening,"[ 2.42940094e-02  8.41848366e-03 -5.35292429e-06 ... -4.65244353e-02
  1.03648184e-02  3.31580415e-02]",3
Personal Relationships,Communication Skills,Expressive communication,Express,Expression,"[ 0.04785036 -0.00262777 -0.01837162 ... -0.02636538 -0.00043716
  0.03158236]",3
Personal Relationships,Conflict Resolution,Resolving disputes,Resolve,Resolution,"[-0.00806171  0.0130045   0.0367489  ...  0.01347912 -0.00730232
  0.02817868]",3
Personal Relationships,Conflict Resolution,Mediating conflicts,Mediate,Mediation,"[-0.04216577 -0.01808431  0.06151054 ... -0.01444887 -0.00512146
  0.01212697]",3
Personal Relationships,Conflict Resolution,Settling disagreements,Settle,Settlement,"[ 0.00717779 -0.02375908  0.03496211 ... -0.01369935 -0.01639863
  0.02781815]",3
Personal Relationships,Conflict Resolution,Negotiating solutions,Negotiate,Negotiation,"[-0.01987668  0.0077064   0.03957976 ...  0.00076297 -0.01366444
  0.0342975 ]",3
Personal Relationships,Emotional Intimacy,Close bonds,Bond,Bonding,"[ 0.00743495  0.01250898  0.02175701 ... -0.04487057  0.00322181
  0.00498272]",3
Personal Relationships,Emotional Intimacy,Deep connections,Connect,Connection,"[-0.01103088 -0.03908229  0.01584934 ... -0.03999888  0.01255216
  0.00924863]",3
Personal Relationships,Emotional Intimacy,Emotional closeness,Close,Closeness,"[-3.78757948e-03  8.48455296e-04  1.35877850e-02 ... -4.55009565e-02
  2.81568407e-03 -1.41482460e-05]",3
Personal Relationships,Emotional Intimacy,Personal intimacy,Intimate,Intimacy,"[-0.00502402 -0.0128493   0.02933891 ... -0.03948844  0.00433385
  0.00703024]",3
Civic Engagement,Community Service,Volunteering,Volunteer,Volunteering,"[ 0.00343543  0.0094266   0.00239749 ... -0.00736432  0.00699678
  0.01742389]",1
Civic Engagement,Community Service,Community work,Serve,Service,"[ 0.01341339 -0.00444126  0.00929833 ...  0.00904024  0.00685366
  0.00861009]",1
Civic Engagement,Community Service,Social service,Assist,Assistance,"[ 0.00984275 -0.00921872  0.01439538 ...  0.01399118  0.00027435
  0.02276314]",1
Civic Engagement,Community Service,Civic duty,Participate,Participation,"[ 0.01631709  0.00905417  0.02146691 ... -0.00161457  0.01537949
  0.00157521]",1
Civic Engagement,Political Participation,Voting,Vote,Voting,"[ 0.02090247  0.02586282  0.00982124 ... -0.00644913 -0.01232131
  0.00935041]",1
Civic Engagement,Political Participation,Political activism,Advocate,Advocacy,"[ 0.02092178  0.00713398  0.02332264 ... -0.01030998 -0.00834127
  0.00855392]",1
