Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Tiredness or Fatigue,Exhausted,Burned out,Drag,Weariness,"[ 0.01038329 -0.02615666 -0.04483633 ...  0.00741297  0.02660477
 -0.00200688]",4
Tiredness or Fatigue,Exhausted,Lethargic,Move sluggishly,Burnout,"[ 0.01146348 -0.01737011 -0.04192058 ...  0.00667218  0.01706653
  0.0012366 ]",4
Tiredness or Fatigue,Exhausted,Sluggish,Slump,Sluggishness,"[-0.01299931 -0.00064372 -0.02965176 ...  0.00289485  0.0145059
  0.01658579]",4
Tiredness or Fatigue,Exhausted,Overwhelmed,Slow down,Tiredness,"[ 0.01594234 -0.01976056 -0.04227323 ...  0.00494634  0.00887614
  0.01219229]",4
Tiredness or Fatigue,Drained,Spent,Expend,Draining,"[-0.00091805 -0.01614788 -0.02038636 ... -0.00742775  0.01178434
 -0.00166065]",4
Tiredness or Fatigue,Drained,Empty,Sap energy,Depletion,"[ 0.01299738 -0.01212174 -0.01581381 ...  0.00738413  0.00447949
  0.01795717]",4
Tiredness or Fatigue,Drained,Used up,Deplete,Hollowness,"[ 0.00777905 -0.03052128 -0.02633107 ...  0.00424194  0.01141315
 -0.00495001]",4
Tiredness or Fatigue,Drained,Tapped out,Drain,Low reserves,"[-0.02331733  0.01012371 -0.00203207 ... -0.00958648 -0.00687938
  0.02144748]",4
Tiredness or Fatigue,Drained,Hollow,Exhaust,Emptiness,"[-0.00619529 -0.04343509 -0.01815015 ... -0.00272831 -0.00562001
 -0.01439213]",4
Tiredness or Fatigue,Drained,Depleted,Devitalize,Energy loss,"[-0.00386386 -0.00753258 -0.04384248 ...  0.01859077  0.01044024
  0.0012782 ]",4
Tiredness or Fatigue,Sleepy,Drowsy,Nod off,Sleepiness,"[-0.0064046  -0.03288068 -0.04632845 ...  0.02774698  0.01754221
  0.01413644]",4
Tiredness or Fatigue,Sleepy,Dozy,Doze,Drowsiness,"[-0.00916091 -0.026872   -0.060327   ...  0.01590463  0.01671464
  0.02247477]",4
Tiredness or Fatigue,Sleepy,Groggy,Feel eyes droop,Grogginess,"[-0.02173722 -0.00478347 -0.02335309 ...  0.01859526  0.00577094
  0.00525156]",4
Tiredness or Fatigue,Sleepy,Heavy-lidded,Struggle awake,Heavy lids,"[-0.01029064 -0.00579286 -0.02655965 ...  0.0113127   0.00840752
 -0.00744846]",4
Tiredness or Fatigue,Sleepy,Nodding off,Fight sleep,Yawning,"[-0.02480399  0.00092553 -0.04193338 ...  0.03499723  0.00443399
  0.00991632]",4
Tiredness or Fatigue,Sleepy,Somnolent,Yawn,Somnolence,"[ 0.0022854  -0.01902194 -0.05582583 ...  0.03880898  0.01866577
  0.01305944]",4
Tiredness or Fatigue,Languid,Weak,Languish,Languor,"[ 0.01019657 -0.02124123 -0.04002954 ...  0.0011392   0.01388248
  0.02951331]",4
Tiredness or Fatigue,Languid,Listless,Fade,Weakness,"[-0.00782345 -0.02343044 -0.03717471 ...  0.0111431  -0.00079041
  0.02635758]",4
Tiredness or Fatigue,Languid,Drooping,Sag,Listlessness,"[-0.00457633 -0.01017254 -0.02776722 ...  0.00428681 -0.00135382
  0.02824098]",4
Tiredness or Fatigue,Languid,Faint,Wilt,Faintness,"[-0.01471061 -0.02805033 -0.03624926 ...  0.01446016  0.00206621
  0.03031756]",4
Tiredness or Fatigue,Languid,Powerless,Slow response,Low energy,"[-0.02164207 -0.0124686  -0.02524908 ...  0.01388564  0.00812934
  0.02330997]",4
Tiredness or Fatigue,Languid,Under-energized,Lose pep,Under-stamina,"[ 0.0092905  -0.01810421 -0.0553888  ...  0.01023726  0.00971279
  0.0211965 ]",4
Tiredness or Fatigue,Overworked,Stressed,Overexert,Overwork,"[-0.00696969 -0.02958617 -0.03666172 ...  0.00961619  0.02753727
  0.00802487]",4
Tiredness or Fatigue,Overworked,Pressed,Burn candle at both ends,Stress load,"[ 0.03262614 -0.00801641  0.01541334 ... -0.02321588 -0.01053122
 -0.00634971]",4
Tiredness or Fatigue,Overworked,Maxed out,Push limits,Burden,"[ 0.0075233  -0.00121647 -0.00032923 ... -0.00347744  0.01662512
  0.01081791]",4
Tiredness or Fatigue,Overworked,Burdened,Ignore rest,Burning out,"[ 0.02772845 -0.0253185  -0.01234399 ... -0.00694262  0.01835486
  0.01845294]",4
Tiredness or Fatigue,Overworked,Strained,Take on too much,Maxed limit,"[ 0.02136311 -0.00669248 -0.00760983 ... -0.01410077  0.0161231
  0.02455994]",4
Tiredness or Fatigue,Overworked,Overloaded,Overreach,Strain,"[ 0.01195411 -0.01380493 -0.02206467 ...  0.00030915  0.02036627
  0.00819441]",4
Tiredness or Fatigue,Worn-out,Used up,Wear out,Worn-outness,"[ 0.00308105 -0.0247267  -0.02719285 ...  0.00859889  0.0348392
  0.00693522]",4
Tiredness or Fatigue,Worn-out,Rundown,Run down,Rundown state,"[-0.02305858 -0.01606608 -0.03482372 ...  0.00360724  0.00173598
 -0.00432869]",4
Tiredness or Fatigue,Worn-out,Shot,Drain energy,Complete depletion,"[ 0.01423024  0.00776195 -0.03602449 ...  0.00740849  0.00434047
  0.0249259 ]",4
Tiredness or Fatigue,Worn-out,Done in,Exhaust resources,Shot energy,"[ 0.00171472  0.00239846 -0.03622741 ... -0.01626654  0.02082002
  0.00631474]",4
Tiredness or Fatigue,Worn-out,Depleted,Flatten spirit,Done-in feeling,"[ 0.01320101 -0.01019956 -0.04574021 ...  0.02186291  0.01207966
  0.00825902]",4
Tiredness or Fatigue,Worn-out,Spent,Use up,Flattened stamina,"[ 0.00810315 -0.00468967 -0.03211072 ...  0.01792162  0.00734841
 -0.00745133]",4
Loss of Interest in Sex,Uninterested,Apathetic,Avoid,Disinterest,"[ 0.0039926   0.03011792 -0.00235679 ...  0.02832227 -0.00088762
  0.00029566]",1
Loss of Interest in Sex,Uninterested,Indifferent,Reject,Apathy,"[ 0.00552362  0.03208626 -0.00383487 ...  0.02811769 -0.00467221
  0.01138499]",1
Loss of Interest in Sex,Uninterested,Distant,Withdraw,Detachment,"[-0.02030246  0.02860238  0.02020611 ...  0.01745323 -0.00208702
 -0.01064675]",1
Loss of Interest in Sex,Uninterested,Numb,Detach,Indifference,"[-0.01824096  0.0385666  -0.00894441 ...  0.01884664  0.00544764
 -0.00660266]",1
Loss of Interest in Sex,Uninterested,Emotionless,Lose desire,Coldness,"[-0.02521886  0.00523379 -0.00967093 ...  0.01190419  0.0019492
 -0.01584178]",1
Loss of Interest in Sex,Uninterested,Disengaged,Neglect,Unresponsiveness,"[-0.01502384  0.05223165  0.00132269 ...  0.02317728 -0.01747953
 -0.00434574]",1
Loss of Interest in Sex,Repelled,Disgusted,Feel revulsion,Repulsion,"[ 1.55058308e-02  2.20383145e-02 -2.19536610e-02 ...  4.75192331e-02
 -9.83223508e-05 -1.68179721e-02]",1
Loss of Interest in Sex,Repelled,Turned off,Reject intimacy,Disgust,"[-0.00590427  0.03035313 -0.01361527 ...  0.03008042 -0.00626562
 -0.01685376]",1
Loss of Interest in Sex,Repelled,Revolted,Cringe physically,Turn-off,"[-0.00215628  0.03580461 -0.04173252 ...  0.03921316 -0.01843582
 -0.02039203]",1
Loss of Interest in Sex,Repelled,Grossed out,Back away,Recoil,"[ 0.0112324   0.0143257  -0.02606268 ...  0.04016168 -0.01347742
 -0.00818298]",1
Loss of Interest in Sex,Repelled,Nauseated,Refuse contact,Nausea,"[-0.02004912  0.01849125 -0.0300195  ...  0.04806371 -0.00872408
 -0.01598511]",1
Loss of Interest in Sex,Repelled,Aversion-based,Crinkle nose,Aversion,"[ 0.00677427  0.0359331  -0.0280582  ...  0.01778053 -0.00190769
 -0.03125156]",1
Loss of Interest in Sex,Apathetic,Uncaring,Feel no spark,Apathy,"[ 0.01429199  0.00879558 -0.02673645 ...  0.00607047 -0.00643338
 -0.00866361]",1
Loss of Interest in Sex,Apathetic,Dispassionate,Tune out affection,Dispassion,"[ 0.00659106  0.02915005 -0.02691602 ...  0.02030814  0.00814883
 -0.00147449]",1
Loss of Interest in Sex,Apathetic,Numbed,Ignore closeness,Numbness,"[-0.00652914  0.0167087  -0.02311035 ...  0.00127999  0.00195941
  0.01940625]",1
Loss of Interest in Sex,Apathetic,Lackluster,Show no passion,Emotional flatness,"[-0.00091674  0.02279335 -0.01924742 ...  0.0243635  -0.00333003
 -0.0090807 ]",1
Loss of Interest in Sex,Apathetic,Emotionless,Withdraw physically,Bored acceptance,"[ 0.01768528  0.02393848 -0.00935226 ...  0.00741707 -0.01234113
 -0.00546467]",1
Loss of Interest in Sex,Apathetic,Flat,Fail to respond,Disinterest,"[-0.01625342  0.02906296 -0.01537145 ...  0.04104653 -0.01506346
 -0.00234317]",1
Loss of Interest in Sex,Inhibited,Constrained,Restrain desire,Inhibition,"[ 0.00048686  0.00804237 -0.00458963 ...  0.0103442   0.00229306
  0.00114302]",1
Loss of Interest in Sex,Inhibited,Reserved,Hesitate physically,Constraint,"[ 0.01315709  0.02114999  0.0207148  ... -0.00202361 -0.02135308
 -0.01045895]",1
Loss of Interest in Sex,Inhibited,Self-conscious,Block urges,Reserve,"[ 0.02591117  0.00980442 -0.0016359  ...  0.01643575 -0.02341071
 -0.00542497]",1
Loss of Interest in Sex,Inhibited,Fearful,Hold back affection,Self-consciousness,"[ 0.02322206 -0.0003665  -0.01228753 ...  0.00206202  0.01158501
 -0.00246694]",1
Loss of Interest in Sex,Inhibited,Restrictive,Self-censor touches,Restriction,"[ 0.02652753  0.02106555  0.01448164 ...  0.00232872 -0.00406327
  0.00738844]",1
Loss of Interest in Sex,Inhibited,Held back,Stifle impulses,Held-backness,"[ 0.02837265  0.00116799  0.00586482 ... -0.0108918  -0.0004948
  0.00621983]",1
Loss of Interest in Sex,Dispassionate,Cool,Withdraw affection,Dispassion,"[ 0.01552907  0.01481192 -0.0102125  ...  0.01579111  0.00097315
  0.00448564]",1
Loss of Interest in Sex,Dispassionate,Unemotional,Maintain emotional distance,Emotional neutrality,"[-0.0018926   0.01975499  0.00242351 ...  0.01023732  0.00054988
 -0.00766212]",1
Loss of Interest in Sex,Dispassionate,Neutral,Show no warmth,Coolness,"[ 0.01138175  0.01657183 -0.01577335 ...  0.01451261  0.00838397
  0.00218004]",1
Loss of Interest in Sex,Dispassionate,Aloof,Remain aloof,Aloofness,"[ 0.00404404 -0.00242071  0.00855911 ...  0.02007891  0.00687689
  0.01850436]",1
Loss of Interest in Sex,Dispassionate,Calm,Cool off,Calm detachment,"[ 0.03365517  0.03427528 -0.01048553 ...  0.02090059  0.019604
 -0.00782187]",1
Loss of Interest in Sex,Dispassionate,Detached,Suppress passion,Flat affect,"[ 0.00427678  0.03585524 -0.00735703 ...  0.0206489  -0.00882023
  0.00080126]",1
Loss of Interest in Sex,Turned-off,Unaroused,Lose any spark,Turn-off,"[ 0.00701192 -0.00320265 -0.054354   ...  0.02362287 -0.00701906
 -0.0126964 ]",1
Loss of Interest in Sex,Turned-off,Checked out,Roll eyes at intimacy,Unarousal,"[-0.02163216  0.0320406  -0.0210207  ...  0.01842538 -0.01370354
 -0.03051874]",1
Loss of Interest in Sex,Turned-off,Disinterested,Ignore advances,Shut down,"[-0.00528059  0.03201851  0.00927607 ...  0.01235898 -0.00400573
 -0.00464829]",1
Loss of Interest in Sex,Turned-off,Switched off,Reject closeness,Cold shoulder,"[-0.00093218  0.02116351 -0.00782499 ...  0.01155016 -0.00942957
 -0.0153955 ]",1
Loss of Interest in Sex,Turned-off,Closed off,Switch off desire,Barrier,"[ 0.00390235  0.02050953 -0.01597868 ...  0.02485573 -0.02762537
 -0.00424678]",1
Loss of Interest in Sex,Turned-off,Repulsed,Remove interest,Disconnectedness,"[ 0.00096241  0.02588967 -0.02375978 ...  0.03816531 -0.00836125
 -0.02380295]",1
